,GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
1220,460568,0.160096,0.839904,0.0,0.708128102,0.131775898,0.0,0.131775898,0.0,0.131775898,0.061605496,0.070170402,0.0,0.0,0.08826,0.91174,0.0,0.004255992,0.155840008,0.0,0.029419971,0.029419971,0.0,0.029419971,0.0,0.0,0.597092199,0.067061856,0.043973339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,802922,0.986673,0.0,0.013327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152499,0.847501,0.986673,0.0,0.0,0.050832949,0.0,0.050832949,0.0,0.050832949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,614616,0.849992,0.101311,0.048697,0.0,0.101311,0.0,0.101311,0.0,0.101311,0.0,0.0,0.047029478,0.054281522,0.120891,0.879109,0.834272248,0.015719752,0.0,0.0,0.0,0.0,0.0,0.120891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,701324,0.121678,0.878322,0.0,0.67412004,0.20420196,0.06572771,0.13847425,0.122488504,0.081713456,0.042050901,0.058748904,0.103402155,0.0,0.057208,0.942792,0.0,0.007079104,0.114598896,0.0,0.0,0.0,0.0,0.057208,0.0,0.0,0.280815489,0.0,0.393304551,0.070380424,0.052108079,0.0,0.0,0.0,0.0,0.0,0.081701424,0.040787079
1228,951604,0.02,0.963,0.017,0.0,0.963,0.160821,0.802179,0.963,0.0,0.100152,0.742473,0.120375,0.0,0.041,0.959,0.0,0.02,0.0,0.0,0.0,0.0205,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.72225,0.24075,0.0,0.0,0.621476865,0.180862956,0.100051848,0.020202777,0.040405554
1230,101955,0.18089,0.809767,0.009344,0.0,0.809767,0.211573492,0.598193508,0.48457267,0.32519433,0.135652978,0.493344876,0.180769146,0.0,0.226667,0.773333,0.01407686,0.16681314,0.0,0.084320124,0.0,0.028106708,0.0,0.112426832,0.001813336,0.0,0.0,0.0,0.0,0.194784645,0.228820545,0.060966995,0.02142005,0.27874316,0.0,0.0,0.0,0.184409945
1231,323510,0.907,0.056,0.037,0.0,0.056,0.018648,0.037352,0.0,0.056,0.0,0.0,0.037352,0.018648,0.25,0.75,0.147988841,0.740853019,0.01815814,0.01923075,0.01923075,0.0384615,0.01923075,0.09615375,0.05769225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,349592,0.010673,0.98522,0.004107,0.038118162,0.947101838,0.405217521,0.541884317,0.90087285,0.046228988,0.106827405,0.662041233,0.117952063,0.060280191,0.184527,0.815473,0.010673,0.0,0.0,0.0,0.030785193,0.092171237,0.030785193,0.030785193,0.0,0.0,0.038118162,0.0,0.0,0.430383896,0.470488954,0.0,0.0,0.473369044,0.174919779,0.051967751,0.169335268,0.031281909
1235,138251,0.040531,0.959469,0.0,0.0,0.959469,0.168582541,0.790886459,0.959469,0.0,0.110898305,0.588068145,0.26050255,0.0,0.056663,0.943337,0.0,0.040531,0.0,0.0,0.0,0.0283315,0.0283315,0.0,0.0,0.0,0.0,0.0,0.0,0.347597389,0.535660989,0.076210623,0.022185802,0.510913405,0.397177949,0.0,0.0,0.029191844
1238,668230,0.88568,0.112122,0.002198,0.0,0.112122,0.0,0.112122,0.0,0.112122,0.0,0.0,0.0840915,0.0280305,0.21685,0.78315,0.0,0.48092424,0.40475576,0.0,0.0,0.021685,0.0,0.108425,0.08674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,557259,0.957249,0.028919,0.013832,0.0,0.028919,0.0,0.028919,0.0,0.028919,0.0,0.028919,0.0,0.0,0.17469,0.82531,0.324955404,0.632293596,0.0,0.0,0.023781598,0.0,0.047563196,0.023781598,0.071344794,0.00821864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,822544,0.166302,0.833698,0.0,0.02323433,0.81046367,0.33698269,0.473480981,0.583704851,0.22675882,0.042952143,0.598767318,0.076849786,0.091894423,0.180178,0.819822,0.0,0.166302,0.0,0.025765454,0.0,0.0,0.102881638,0.025765454,0.025765454,0.0,0.0,0.0,0.02323433,0.299667066,0.221179193,0.062858592,0.090088423,0.140537449,0.088039035,0.0,0.0,0.265040527
1248,844633,0.866674,0.133326,0.0,0.0,0.133326,0.0,0.133326,0.0,0.133326,0.0,0.0,0.133326,0.0,0.063828,0.936172,0.223607092,0.643066908,0.0,0.0,0.031914,0.0,0.0,0.031914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,295701,0.847758,0.11859,0.033652,0.0,0.11859,0.0,0.11859,0.0,0.11859,0.0,0.0,0.091784391,0.026805609,0.060981,0.939019,0.392231346,0.455526654,0.0,0.0,0.0304905,0.0,0.0,0.0304905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,741301,0.0,1.0,0.0,0.0,1.0,0.468606,0.531394,1.0,0.0,0.104374,0.495503,0.30206,0.098062,0.331233,0.668767,0.0,0.0,0.0,0.0,0.0,0.088439211,0.110300589,0.110300589,0.022192611,0.0,0.0,0.0,0.0,0.047211,0.639934,0.312856,0.0,0.848575,0.119063,0.0,0.0,0.032362
1254,823535,0.890675,0.052808,0.056517,0.0,0.052808,0.0,0.052808,0.052808,0.0,0.0,0.0,0.0,0.052808,0.464586,0.535414,0.699251129,0.191423871,0.0,0.0,0.03252102,0.03252102,0.0,0.334037334,0.065506626,0.0,0.0,0.0,0.0,0.0,0.052808,0.0,0.0,0.0,0.0,0.0,0.0,0.052808
1259,933733,0.115605,0.877956,0.00644,0.0,0.877956,0.363098019,0.514857981,0.472482557,0.405473443,0.018668856,0.623778958,0.235508185,0.0,0.234126,0.765874,0.009233371,0.106371629,0.0,0.130174056,0.0,0.025987986,0.0,0.051975972,0.025987986,0.0,0.0,0.0,0.0,0.2489246,0.206430936,0.01712702,0.0,0.260081803,0.0,0.0,0.0,0.212400754
1260,400796,0.120369,0.879631,0.0,0.031234817,0.848396183,0.355916621,0.492479561,0.068277228,0.780118955,0.0,0.567911314,0.206671855,0.073813861,0.793862,0.206138,0.033467637,0.086901363,0.0,0.06913506,0.034170202,0.034170202,0.103305262,0.3456753,0.20740518,0.0,0.031234817,0.0,0.0,0.037776015,0.030501213,0.0,0.0,0.0,0.0,0.0,0.0,0.068277228
1263,976059,0.124723,0.875277,0.0,0.078627008,0.796649992,0.069240037,0.727409954,0.575934128,0.220715863,0.113036667,0.576767424,0.1068459,0.0,0.071737,0.928263,0.0,0.025623093,0.099099907,0.0,0.0,0.0,0.0,0.071737,0.0,0.0,0.0,0.02592474,0.052702268,0.356136355,0.142387619,0.07741073,0.0,0.073278979,0.0,0.0,0.0,0.50265515
1264,154986,0.894811,0.081002,0.024187,0.0,0.081002,0.0,0.081002,0.0,0.081002,0.0,0.0,0.036844165,0.044157835,0.048525,0.951475,0.632113281,0.262697719,0.0,0.0,0.0,0.0242625,0.0242625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,171869,0.038369,0.961631,0.0,0.093948464,0.867682536,0.494644122,0.373038414,0.838858122,0.028824414,0.149500833,0.625034247,0.093147456,0.0,0.101082,0.898918,0.0,0.017208765,0.021160235,0.0,0.0,0.050541,0.050541,0.0,0.0,0.0,0.0,0.031284838,0.062663625,0.4488151,0.324789088,0.065253934,0.0,0.071205633,0.136518287,0.030182115,0.101677993,0.499274094
1267,830710,0.00342,0.99658,0.0,0.051095653,0.945484347,0.351056447,0.5944279,0.93271369,0.012770657,0.0,0.351085757,0.545201257,0.049196387,0.212055,0.787945,0.00342,0.0,0.0,0.0,0.0,0.084822,0.127233,0.0,0.0,0.0,0.051095653,0.0,0.0,0.068482637,0.102067792,0.762163261,0.193071734,0.707929691,0.0,0.0,0.031712265,0.0
1268,414836,0.017514,0.976511,0.005974,0.0,0.976511,0.260728437,0.715782563,0.82785673,0.14865427,0.008911639,0.599887308,0.344830447,0.022881606,0.756266,0.243734,0.004652121,0.012861879,0.0,0.044075939,0.019884502,0.10095168,0.096808098,0.116606386,0.377939396,0.0,0.0,0.0,0.0,0.106095635,0.63010411,0.091656986,0.063268951,0.470277261,0.188465724,0.0,0.0,0.105844794
1270,298499,0.148414,0.851586,0.0,0.746416832,0.105169168,0.0,0.105169168,0.051607878,0.05356129,0.0,0.042645677,0.062523491,0.0,0.0,1.0,0.0,0.0,0.148414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645976744,0.048677574,0.051762514,0.051607878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051607878
1271,806642,0.9,0.067,0.033,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.0,0.067,0.0,0.103,0.897,0.6003,0.2997,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,452752,0.889217,0.108399,0.002384,0.0,0.108399,0.0,0.108399,0.0,0.108399,0.0,0.108399,0.0,0.0,0.102636,0.897364,0.705712845,0.183504155,0.0,0.0,0.0,0.0,0.068458212,0.034177788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,954256,0.883874,0.109974,0.006152,0.0,0.109974,0.0,0.109974,0.0,0.109974,0.0,0.032892014,0.077081986,0.0,0.097267,0.902733,0.755697244,0.128176756,0.0,0.0194534,0.0,0.0,0.0,0.0583602,0.0194534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,719442,0.133413,0.83594,0.030647,0.042586127,0.793353873,0.304580452,0.488773421,0.334933378,0.458420495,0.011859054,0.267614922,0.473649716,0.040230975,0.217223,0.782777,0.00764203,0.118687807,0.00708303,0.0217223,0.0,0.0,0.0868892,0.1086115,0.0,0.0,0.025135865,0.0,0.017450262,0.22811408,0.072997055,0.033821907,0.0,0.019844133,0.0,0.041228959,0.023720987,0.250138964
1290,443038,0.819171,0.14734,0.033489,0.0,0.14734,0.0,0.14734,0.0,0.14734,0.0,0.0,0.0,0.14734,0.270943,0.729057,0.463897356,0.355273644,0.0,0.0,0.0,0.0,0.0,0.116234547,0.154708453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,359356,0.088941,0.902321,0.008738,0.902321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042423,0.957577,0.0,0.0,0.088941,0.0,0.0,0.0,0.0,0.0,0.0,0.042423,0.637555656,0.0,0.264765344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,965108,0.180852,0.810756,0.008392,0.691247323,0.119508677,0.0,0.119508677,0.0,0.119508677,0.105180185,0.0,0.014328493,0.0,0.111855,0.888145,0.0,0.010486161,0.170365839,0.0,0.0,0.0,0.074607285,0.037247715,0.0,0.0,0.663658951,0.027588372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,571500,0.121296,0.878704,0.0,0.513135896,0.365568104,0.108219491,0.257348612,0.047542497,0.318025606,0.03613531,0.329432793,0.0,0.0,0.183425,0.816575,0.0,0.019926264,0.101369736,0.036685,0.0,0.07337,0.0,0.036685,0.0,0.036685,0.143864832,0.0,0.369271064,0.047542497,0.0,0.0,0.0,0.0,0.0,0.0,0.01967765,0.027864848
1301,264538,0.134283,0.865717,0.0,0.0,0.865717,0.397397866,0.468319134,0.716748747,0.148968253,0.0,0.054357505,0.670142007,0.141217488,0.510257,0.489743,0.106859457,0.027423543,0.0,0.478621066,0.0,0.0,0.0,0.031635934,0.0,0.0,0.0,0.0,0.0,0.226492604,0.377009841,0.113246302,0.0,0.678761064,0.0,0.0,0.0,0.037987684
1304,717101,0.822988,0.135731,0.041281,0.0,0.135731,0.0,0.135731,0.0,0.135731,0.0,0.0,0.135731,0.0,0.304029,0.695971,0.78156043,0.04142757,0.0,0.0,0.0,0.0304029,0.0,0.0912087,0.1824174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,523620,0.035541,0.964459,0.0,0.964459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454908,0.545092,0.0,0.0,0.035541,0.0,0.020491331,0.0,0.0,0.020491331,0.0,0.413925338,0.692209585,0.230736207,0.041513209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,897265,0.08503,0.868908,0.046062,0.030943552,0.837964448,0.217307644,0.620656804,0.408796766,0.429167682,0.218934971,0.547499156,0.071530321,0.0,0.755123,0.244877,0.017779858,0.067250142,0.0,0.0,0.0,0.068716193,0.548974421,0.068716193,0.068716193,0.0,0.030943552,0.0,0.0,0.064123043,0.112459582,0.232214142,0.16994213,0.147960719,0.028629264,0.0,0.0,0.062264653
1310,446158,0.907258,0.070448,0.022294,0.0,0.070448,0.0,0.070448,0.0,0.070448,0.0,0.0,0.070448,0.0,0.032119,0.967881,0.055224794,0.80148079,0.050552416,0.0,0.0,0.0,0.0,0.032119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,457830,0.849005,0.110839,0.040156,0.0,0.110839,0.0,0.110839,0.0,0.110839,0.0,0.0,0.110839,0.0,0.07427,0.92573,0.057821486,0.745620812,0.045561853,0.0,0.0,0.0,0.0,0.037135,0.0,0.037135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,487573,0.149305,0.844092,0.006603,0.844092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257508,0.742492,0.0,0.021796738,0.127508262,0.0,0.0,0.044546566,0.046862078,0.120916744,0.045182869,0.0,0.683706079,0.105644867,0.054741898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,309507,0.166997,0.821068,0.011934,0.821068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008605355,0.0,0.158391645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410534,0.1231602,0.2873738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,221778,0.072481,0.927519,0.0,0.0,0.927519,0.131704915,0.795814085,0.736166265,0.191352735,0.069984091,0.55612648,0.2711676,0.030239902,0.524114,0.475886,0.024136173,0.048344827,0.0,0.05503197,0.05503197,0.220651994,0.165620024,0.0,0.0,0.027778042,0.0,0.0,0.0,0.223794545,0.512371721,0.0,0.0,0.41635061,0.159907828,0.0,0.0,0.159907828
1322,983691,0.976,0.024,0.0,0.0,0.024,0.0,0.024,0.0,0.024,0.0,0.024,0.0,0.0,0.024,0.976,0.023447424,0.881233328,0.071319248,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,123118,0.956957,0.043043,0.0,0.0,0.043043,0.0,0.043043,0.0,0.043043,0.0,0.0,0.0,0.043043,0.087,0.913,0.065073076,0.891883924,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,888038,0.163681,0.836319,0.0,0.623011657,0.213307343,0.0,0.213307343,0.068687097,0.144620245,0.0,0.05996304,0.153344302,0.0,0.099697,0.900303,0.0,0.0,0.163681,0.0,0.0,0.0498485,0.02492425,0.0,0.02492425,0.0,0.472604183,0.051832078,0.098574773,0.018093555,0.015414003,0.035179608,0.0,0.032484395,0.0,0.0,0.0,0.036202702
1330,689343,0.146191,0.843588,0.01022,0.0,0.843588,0.12358058,0.72000742,0.78870079,0.05488721,0.024901874,0.607521708,0.211163574,0.0,0.066224,0.933776,0.049955365,0.096235635,0.0,0.0,0.0,0.066224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229100228,0.473681864,0.085919487,0.0,0.550744241,0.0,0.0,0.0,0.237956549
1332,140661,0.842171,0.13067,0.027159,0.0,0.13067,0.0,0.13067,0.0,0.13067,0.0,0.061236274,0.069433726,0.0,0.205638,0.794362,0.76192221,0.08024879,0.0,0.027555492,0.071356386,0.0,0.035575374,0.035575374,0.0,0.035575374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,805694,0.906094,0.046953,0.046953,0.0234765,0.0234765,0.0,0.0234765,0.0,0.0234765,0.0,0.0234765,0.0,0.0,0.0,1.0,0.046257005,0.627644971,0.232192024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,724821,0.806044,0.181026,0.01293,0.0,0.181026,0.0,0.181026,0.0,0.181026,0.0,0.0,0.119723536,0.061302464,0.057726,0.942274,0.512883379,0.293160621,0.0,0.0,0.0,0.057726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,535810,0.043345,0.956655,0.0,0.0,0.956655,0.07411015,0.88254485,0.956655,0.0,0.141037733,0.585465207,0.23015206,0.0,0.603354,0.396646,0.0,0.043345,0.0,0.048871674,0.024737514,0.220827564,0.073609188,0.098346702,0.122480862,0.014480496,0.0,0.0,0.0,0.28236342,0.595783688,0.078507893,0.0,0.657136843,0.136967166,0.072490533,0.0,0.090060458
1340,968278,0.161666,0.826026,0.012308,0.0,0.826026,0.504625066,0.321400934,0.720067515,0.105958485,0.0,0.075027942,0.668697784,0.082300274,0.339724,0.660276,0.049138704,0.112527296,0.0,0.303466616,0.0,0.034313823,0.0,0.001943561,0.0,0.0,0.0,0.0,0.0,0.481718687,0.238348828,0.0,0.147258127,0.146547421,0.102212864,0.0,0.0,0.324048383
1342,979669,0.889177,0.079257,0.031566,0.0,0.079257,0.0,0.079257,0.06823671,0.01102029,0.0,0.061490117,0.017766883,0.0,0.331349,0.668651,0.0,0.889177,0.0,0.003644839,0.0,0.054672585,0.273031576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06823671,0.0,0.0,0.0,0.0,0.0,0.0,0.06823671
1343,392878,0.104158,0.878424,0.017417,0.564645677,0.313778323,0.064565224,0.249213099,0.248171669,0.065606655,0.0,0.193147188,0.120631135,0.0,0.30733,0.69267,0.0,0.011635386,0.092522614,0.0,0.0,0.081255286,0.088303285,0.044022257,0.093749173,0.0,0.338833707,0.22581197,0.0,0.199656837,0.048514831,0.0,0.0,0.0,0.0,0.0,0.0,0.248171669
1344,408277,0.052404,0.926399,0.021197,0.078725387,0.847673613,0.476557867,0.371115746,0.656993672,0.190679941,0.084718196,0.51415643,0.248798987,0.0,0.968282,0.031718,0.0,0.036505989,0.015898011,0.0,0.023243609,0.023568952,0.10132006,0.116191903,0.703957475,0.0,0.028150545,0.0,0.050574842,0.124368245,0.391093879,0.141532205,0.204342771,0.382492518,0.0,0.0,0.0,0.07015904
1345,554842,0.111921,0.888079,0.0,0.0605288,0.8275502,0.488997758,0.338552442,0.768220643,0.059329556,0.069246918,0.291617105,0.389805108,0.076881069,0.049659,0.950341,0.002249836,0.109671164,0.0,0.025921998,0.0,0.0,0.0,0.023737002,0.0,0.0,0.0,0.0,0.0605288,0.558311266,0.146382139,0.063528006,0.0,0.061141913,0.047925445,0.047065038,0.116895526,0.495192722
1346,348319,0.056226,0.942085,0.001688,0.095981504,0.846103496,0.329503161,0.516600335,0.125128554,0.720974942,0.015538691,0.113853379,0.667484279,0.049227148,0.835266,0.164734,0.056226,0.0,0.0,0.349448566,0.0,0.0,0.0,0.170980621,0.314836813,0.0,0.065643766,0.0,0.030337738,0.050412668,0.074715886,0.0,0.0,0.078762919,0.0,0.0,0.0,0.046365635
1347,604373,0.823944,0.134363,0.041693,0.0,0.134363,0.0,0.134363,0.0,0.134363,0.134363,0.0,0.0,0.0,0.128734,0.871266,0.166202688,0.657741312,0.0,0.0,0.0,0.0,0.085865578,0.042868422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,360901,0.972135,0.027865,0.0,0.0,0.027865,0.0,0.027865,0.0,0.027865,0.0,0.027865,0.0,0.0,0.08435,0.91565,0.050051343,0.922083657,0.0,0.0,0.0,0.0,0.0,0.08435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,753617,0.119758,0.874722,0.00552,0.758383974,0.116338026,0.093455616,0.02288241,0.0,0.116338026,0.04722463,0.0,0.069113396,0.0,0.31746,0.68254,9.92e-05,0.019145711,0.100513129,0.0031746,0.0,0.17968236,0.13460304,0.0,0.0,0.0,0.395350874,0.175274671,0.187758429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,580696,0.016047,0.983953,0.0,0.012337787,0.971615213,0.346971566,0.624643648,0.958835558,0.012779655,0.152557191,0.587531833,0.154699603,0.076826587,0.301611,0.698389,0.005955555,0.010091445,0.0,0.0,0.050369037,0.1508055,0.100436463,0.0,0.0,0.0,0.0,0.012337787,0.0,0.07134216,0.484746028,0.40274737,0.0,0.903278709,0.027778425,0.0,0.027778425,0.0
1357,183053,0.007738,0.992262,0.0,0.0,0.992262,0.896543446,0.095718554,0.955900559,0.036361441,0.0,0.216400435,0.750523163,0.02533741,0.148112,0.851888,0.003061826,0.004676174,0.0,0.0592448,0.0,0.0592448,0.0,0.0296224,0.0,0.0,0.0,0.0,0.0,0.315395566,0.585043643,0.05546135,0.0,0.923264202,0.0,0.0,0.0,0.032636357
1359,772870,0.142841,0.848198,0.008962,0.068002578,0.780195422,0.57581933,0.204376092,0.668982465,0.111212956,0.031626002,0.175541629,0.547584838,0.025442953,0.126485,0.873515,0.01160726,0.080121231,0.051112509,0.0,0.0,0.084365495,0.0,0.0,0.042119505,0.0,0.068002578,0.0,0.0,0.078921199,0.394979289,0.195081308,0.0,0.541187414,0.0,0.0,0.0,0.127795051
1360,664706,0.15697,0.84303,0.0,0.710557952,0.132472048,0.1281985,0.004273548,0.128543457,0.003928591,0.0,0.043620926,0.007071755,0.081779367,0.185005,0.814995,0.0,0.0,0.15697,0.00295712,0.0,0.109228802,0.0,0.036409539,0.0,0.036409539,0.234343434,0.137321009,0.33889351,0.0,0.056219252,0.072324205,0.0,0.128543457,0.0,0.0,0.0,0.0
1361,194835,0.168688,0.825029,0.006283,0.074439892,0.750589108,0.070310684,0.680278424,0.377479519,0.373109589,0.049395519,0.563495766,0.137697073,0.0,0.067336,0.932664,0.0,0.05427199,0.11441601,0.0,0.0,0.033937344,0.0,0.033398656,0.0,0.0,0.028062723,0.0,0.046377169,0.21790647,0.116241421,0.043331629,0.0,0.068818669,0.0,0.0,0.0,0.30866085
1362,552595,0.828871,0.136008,0.035121,0.0,0.136008,0.0,0.136008,0.0,0.136008,0.020581955,0.0,0.080029555,0.03539649,0.240789,0.759211,0.257049475,0.571821525,0.0,0.0963156,0.0,0.0481578,0.0481578,0.0481578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,586839,0.143823,0.838795,0.017381,0.151224673,0.687570327,0.0,0.687570327,0.191581846,0.495988481,0.0,0.445626018,0.241944309,0.0,0.449269,0.550731,0.0,0.08000816,0.06381484,0.126152938,0.021638143,0.0,0.0,0.20480736,0.096670109,0.0,0.151224673,0.0,0.0,0.191581846,0.0,0.0,0.039554946,0.0,0.0,0.0,0.0,0.1520269
1366,839230,0.0,0.975972,0.024028,0.096584141,0.879387859,0.401353498,0.478034361,0.879387859,0.0,0.053568791,0.440980474,0.384837715,0.0,0.170974,0.829026,0.0,0.0,0.0,0.0,0.0,0.1282305,0.0427435,0.0,0.0,0.0,0.096584141,0.0,0.0,0.243761918,0.561182242,0.0744437,0.0,0.20884934,0.45568296,0.035715459,0.0,0.179140101
1367,867523,0.061818,0.938182,0.0,0.938182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.061818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599482349,0.117535441,0.22116421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,244346,0.090721,0.895523,0.013756,0.087789911,0.807733089,0.096007963,0.711725127,0.525418259,0.282314831,0.050427584,0.657192642,0.10011367,0.0,0.433964,0.566036,0.0,0.061582503,0.029138497,0.0,0.0,0.072471988,0.072471988,0.253001012,0.036019012,0.0,0.087789911,0.0,0.0,0.268139327,0.227468801,0.029809605,0.0,0.120279799,0.075857261,0.0,0.0,0.329281199
1369,712961,0.17792,0.810424,0.011656,0.0,0.810424,0.0,0.810424,0.273958971,0.536465029,0.203327277,0.427511627,0.179585096,0.0,0.226204,0.773796,0.153090552,0.024829448,0.0,0.015608076,0.0,0.03506162,0.140472684,0.0,0.03506162,0.0,0.0,0.0,0.0,0.163074351,0.110884619,0.0,0.0,0.049277274,0.115193172,0.0,0.0,0.109488798
1370,650483,0.951179,0.0,0.048821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119276,0.880724,0.932320925,0.018858075,0.0,0.0,0.0,0.119276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,807216,0.982104,0.0,0.017896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048317,0.951683,0.067497062,0.858803789,0.055803149,0.0,0.0,0.048317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,555897,0.924678,0.075322,0.0,0.0188305,0.0564915,0.0,0.0564915,0.042340831,0.014150669,0.0,0.021212332,0.02298238,0.012296787,0.077776,0.922224,0.072921032,0.851756968,0.0,0.025925307,0.025925307,0.0,0.0,0.025925307,0.0,0.0,0.0188305,0.0,0.0,0.042340831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042340831
1375,363911,0.904482,0.074289,0.021229,0.0,0.074289,0.0,0.074289,0.0,0.074289,0.0,0.0,0.0,0.074289,0.095435,0.904565,0.543942812,0.360539188,0.0,0.0,0.0,0.0,0.031779855,0.063655145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,245948,0.938962,0.0,0.061038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096099,0.903901,0.585600553,0.353361447,0.0,0.0,0.032000967,0.0,0.0,0.064098033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
